#(1) SSI website, (2) Hekker et al. 2011, (3) Stello et al. 2013, (4) Yu et al. 2016, (5) Mathur et al. 2016, (6) Gaulme et al. 2013, (7) Gaulme et al. 2014, (8) Chaplin et al. 2014, (9)Beck et al. 2014, (10)Pinsonneault et al. 2014					
#KIC	Vmax	Vmax_err	Dv	Dv_err	ref
9780183	29.13986 	0.14004 	3.74033 	0.00127 	1,2,9
9782588	26.64558 	0.30846 	3.49591 	0.00264 	1,9
9782746	96.41189 	0.39569 	8.02182 	0.00158 	1,3,9
9782815	70.11743 	1.57981 	7.50144 	0.00500 	1
9782817	59.06518 	0.33843 	7.49928 	0.00124 	1
9782831	101.30083 	0.15589 	7.44552 	0.00193 	1
9782964	50.72683 	0.05535 	5.43437 	0.00088 	1,9
9782974	49.47580 	0.89103 	5.43174 	0.00442 	1
9783005	50.22344 	0.36765 	5.54010 	0.00158 	1
9783225	30.49141 	0.23030 	3.96402 	0.00205 	1,9
9783226	51.15099 	0.18971 	5.33115 	0.00092 	1,9
9783247	35.03850 	0.20785 	4.09986 	0.00139 	1,3,9
9783656	33.28606 	0.14970 	3.63343 	0.00308 	1,9
9783681	63.38503 	0.40378 	5.94774 	0.00176 	1,4
9783807	0.91000 	-99.90000 	0.39000 	-99.90000 	2
9783838	40.88207 	0.07754 	4.93297 	0.00109 	1,9
9783880	35.01068 	0.08915 	4.25338 	0.00112 	1,9
9783919	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9783993	34.51925 	0.37476 	4.21287 	0.00163 	1,9
9784000	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9784059	69.13116 	0.36701 	6.35468 	0.00160 	1,3,9
9784419	31.05650 	0.07266 	3.78984 	0.00228 	1,3,9
9784558	16.70082 	0.10905 	2.69087 	0.00333 	1,9
9784586	-99.90000 	-99.90000 	6.75400 	-99.90000 	3,9
9784687	36.16294 	0.07159 	4.38756 	0.00104 	1,3,9
9784743	41.84502 	0.08800 	5.02057 	0.00173 	1,9
9784946	54.55625 	0.19732 	5.74618 	0.00088 	1,3,9
9785675	24.25218 	0.26535 	3.47247 	0.00255 	1
9785837	31.96742 	0.32301 	4.02134 	0.00219 	1,9
9786507	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9786625	43.72383 	0.07760 	4.71983 	0.00136 	1,9
9786779	6.88753 	0.15667 	1.21183 	0.00263 	1,9
9786910	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9787045	39.93359 	0.29578 	4.59189 	0.00141 	1,9
9787065	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9787129	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9787442	32.81183 	0.28312 	4.05016 	0.00217 	1
9787503	32.05662 	0.17358 	3.90773 	0.00273 	1
9787723	37.28711 	0.34341 	4.19579 	0.00208 	1,3,9
9787747	59.95375 	0.07501 	6.32687 	0.00112 	1,9
9787965	912.00000 	60.00000 	53.40000 	2.30000 	8,9
9788260	471.00000 	18.00000 	29.30000 	0.60000 	8,9
9788366	41.62095 	0.10104 	4.50314 	0.00208 	1,9
9788481	29.10639 	0.27786 	3.83965 	0.00228 	1,9
9788559	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9788575	NaN	NaN	20.99000 	0.05000 	4
9788579	11.40000 	0.70000 	1.72000 	0.17000 	5
9788777	64.29168 	0.21774 	6.46459 	0.00094 	1,9
9788834	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9788835	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9788881	33.17933 	0.34429 	4.13190 	0.00294 	1,3,9
9789403	34.34525 	0.36678 	4.68101 	0.00454 	1,9
9789635	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9790050	57.48509 	0.47490 	5.77246 	0.00421 	1,3,9
9790384	31.73023 	0.32521 	4.08740 	0.00275 	1,9
9790857	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9791157	984.00000 	43.00000 	54.40000 	1.00000 	8,9
9791248	10.70413 	0.13570 	1.64374 	0.00176 	1,9
9791929	44.00712 	0.42224 	4.61231 	0.00184 	1,2,9
9811950	117.06117 	0.39514 	10.44814 	0.00113 	1,3,9
9812342	194.58817 	1.27647 	14.40139 	0.00405 	1
9812421	423.00000 	12.00000 	27.70000 	0.90000 	8,9
9812507	120.35445 	0.46097 	10.68881 	0.00159 	1,3,9
9812648	90.84984 	0.21781 	8.54973 	0.00215 	1,3,9
9812850	1195.00000 	60.00000 	64.90000 	1.10000 	8
9812964	5.50919 	0.06186 	1.07941 	0.00294 	1
9813102	29.48060 	0.34833 	3.95603 	0.00322 	1,9
9813713	23.44240 	0.06277 	3.26222 	0.00182 	1,9
9813798	46.22934 	0.12212 	4.97669 	0.00221 	1,9
9813904	32.82574 	0.09054 	3.99784 	0.00152 	1,9
9813963	106.24984 	0.25301 	9.89929 	0.00127 	1,3,9
9814077	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9814430	249.65123 	0.51466 	17.36248 	0.00604 	1,4
9814467	44.66883 	0.38039 	5.17207 	0.00155 	1,9
9814943	31.47759 	0.28628 	3.21027 	0.00224 	1,2
9815149	23.60000 	0.60000 	3.54000 	0.07000 	4
9815168	121.72001 	0.29148 	8.90010 	0.00271 	1
9815354	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9815461	27.21381 	0.25830 	3.68127 	0.00230 	1,9
9815478	167.10000 	18.80000 	14.49000 	0.44000 	5
9815488	35.19319 	0.14488 	4.82041 	0.00329 	1,3,9
9815804	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9818288	88.02151 	0.33398 	8.49541 	0.00121 	1,3,9
9818371	44.91413 	0.84479 	5.04429 	0.00127 	1
9818513	31.29401 	0.04881 	3.81008 	0.00133 	1,2,9
9818564	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9818604	29.13744 	0.14127 	3.50095 	0.00083 	1,2,9
9818955	107.22889 	0.25605 	10.02756 	0.00169 	1
9820702	58.45117 	0.25454 	6.00766 	0.00102 	1,9
9820776	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9821084	28.19752 	0.36121 	3.72504 	0.00387 	1
9821513	1188.00000 	49.00000 	60.00000 	1.10000 	8,9
9821622	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9821783	33.78317 	0.06908 	4.11000 	0.00149 	1,9
9822609	52.35309 	0.18836 	5.82461 	0.00085 	1,9
9823871	40.10349 	0.06556 	4.84344 	0.00090 	1,9
9823926	171.00000 	1.00000 	14.09000 	0.06000 	4
9824132	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9824342	-99.90000 	-99.90000 	6.07900 	-99.90000 	3,9
9824343	118.26555 	0.37930 	10.62529 	0.00126 	1,3,9
9824516	187.20000 	1.20000 	14.09000 	0.03000 	4
9824863	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9824874	72.01336 	0.24716 	7.42973 	0.00098 	1,3,9
9824971	22.57837 	0.12311 	3.14519 	0.00230 	1,9
9825039	-99.90000 	-99.90000 	8.53200 	-99.90000 	3,9
9825272	63.34076 	0.18152 	6.66666 	0.00106 	1,3,9
9825822	6.16942 	0.07359 	1.08941 	0.00238 	1,2
9826306	72.71861 	0.29279 	7.53893 	0.00111 	1,4
9827003	228.77816 	0.54872 	15.94320 	0.00648 	1
9827381	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9827399	235.20000 	1.30000 	17.61000 	0.02000 	4
9827682	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9827736	NaN	NaN	18.71000 	0.02000 	4
9827743	59.80000 	0.60000 	5.92000 	0.01000 	4
9832239	38.59595 	0.11833 	4.18954 	0.00224 	1,3,9
9832794	23.76358 	0.25011 	3.19769 	0.00151 	1,9
9833008	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9833073	30.26818 	0.17114 	3.65718 	0.00091 	1,9
9833091	30.50948 	0.21227 	3.99442 	0.00170 	1,9
9833272	40.12963 	0.19045 	4.54808 	0.00089 	1,9
9833457	35.57149 	0.17820 	4.25512 	0.00089 	1,9
9833561	25.83175 	0.11435 	2.85925 	0.00196 	1,9
9833591	23.07988 	0.28400 	3.14547 	0.00271 	1,9
9833651	39.07653 	0.10281 	4.23951 	0.00183 	1,9
9833831	30.15042 	0.21106 	3.95526 	0.00168 	1
9833839	30.23753 	0.25723 	3.10766 	0.00200 	1
9833846	11.40506 	0.09521 	1.86056 	0.00206 	1
9834133	25.94373 	0.05030 	3.18334 	0.00143 	1,9
9834173	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9834183	34.88388 	0.03787 	4.22325 	0.00136 	1,9
9834288	33.40113 	0.07518 	4.06528 	0.00142 	1,3,9
9834365	38.30062 	0.20183 	4.44219 	0.00145 	1,9
9834577	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9835269	33.98888 	0.05163 	4.13406 	0.00150 	1,3,9
9835436	22.98910 	0.15278 	3.04477 	0.00098 	1,2,9
9835575	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9835626	52.45391 	0.22484 	5.45703 	0.00091 	1,3,2,9
9835713	50.68565 	0.17771 	5.73136 	0.00080 	1,3,9
9835756	26.30857 	0.28654 	3.54742 	0.00218 	1,9
9835790	59.62262 	0.09147 	5.74417 	0.00105 	1,3,9
9835853	23.50788 	0.19393 	2.78670 	0.00128 	1,9
9835916	67.65731 	0.93907 	6.57826 	0.00477 	1
9835952	47.22807 	0.93717 	5.29431 	0.00494 	1
9836234	75.50000 	3.60000 	7.22000 	0.17000 	5
9836330	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9836566	-99.90000 	-99.90000 	6.60600 	-99.90000 	3,9
9836809	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9836825	42.00555 	1.02231 	4.92800 	0.00889 	1
9836899	30.44968 	0.60818 	4.16041 	0.00457 	1
9836930	70.19733 	0.33545 	5.92318 	0.00122 	1,3,9
9837010	31.14896 	0.22743 	4.03480 	0.00174 	1,9
9837040	27.38899 	0.28479 	3.59775 	0.00251 	1,9
9837129	83.41072 	0.41183 	8.10605 	0.00149 	1,3,9
9837287	42.00533 	0.19398 	4.83370 	0.00088 	1,9
9837478	48.31702 	0.35566 	5.35646 	0.00146 	1,3,9
9837742	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9838432	22.83443 	0.40674 	2.91680 	0.00226 	1,9
9838510	24.03003 	0.08486 	2.95431 	0.00160 	1,9
9838566	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9838653	26.40000 	2.50000 	3.81000 	0.01000 	5
9838719	90.40559 	0.50270 	8.59287 	0.00176 	1,4
9838978	31.75651 	0.20308 	4.03113 	0.00172 	1,2,9
9839246	-99.90000 	-99.90000 	4.61500 	-99.90000 	3,9
9839273	26.85370 	0.18921 	3.65246 	0.00182 	1,9
9839379	216.42598 	1.24642 	18.13852 	0.01510 	1,5
9839793	43.96255 	0.33140 	5.00900 	0.00143 	1,9
9839918	44.38444 	0.23837 	4.69633 	0.00134 	1,3,9
9840003	176.70000 	1.10000 	14.12000 	0.04000 	4
9840492	-99.90000 	-99.90000 	4.30000 	-99.90000 	3,9
9843104	27.89840 	0.34558 	3.60060 	0.00264 	1,9
9843358	29.96487 	0.23806 	3.97459 	0.00205 	1
9843486	87.55952 	0.36945 	7.42613 	0.00133 	1
9843513	49.43639 	0.27238 	5.01930 	0.00139 	1,9
9843754	29.19922 	0.22128 	3.75973 	0.00205 	1,9
9843910	47.10123 	0.19352 	5.16101 	0.00096 	1,9
9844294	26.01418 	0.17631 	3.48396 	0.00118 	1,9
9844539	-99.90000 	-99.90000 	15.36600 	-99.90000 	3,9
9844773	33.20270 	0.22527 	3.95402 	0.00163 	1,9
9844865	51.15571 	0.07407 	4.96963 	0.00168 	1,3,9
9845028	28.73428 	0.25664 	4.24293 	0.00327 	1
9845286	20.79941 	0.23314 	2.83368 	0.00173 	1,9
9845323	5.16445 	0.06414 	0.92551 	0.00171 	1,9
9845354	29.84170 	0.17561 	3.82432 	0.00150 	1,9
9845772	39.07883 	0.31980 	4.56694 	0.00157 	1,9
9845795	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9846098	46.43894 	0.22511 	4.88070 	0.00102 	1,9
9846355	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9846437	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9846810	38.62533 	0.11588 	4.19260 	0.00177 	1,3,9
9846877	35.05892 	0.05676 	4.25901 	0.00157 	1,9
9846977	32.35178 	0.23365 	4.06661 	0.00153 	1,3,9
9847159	27.91437 	0.08899 	3.41805 	0.00121 	1,9
9847893	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9847922	60.30462 	0.12771 	5.80614 	0.00151 	1,3,9
9848308	37.90743 	0.20535 	4.30350 	0.00150 	1,3,9
9848554	237.89719 	1.12403 	17.31417 	0.02379 	1
9851021	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9851596	114.30900 	0.73808 	9.63768 	0.00225 	1,9
9851743	43.49168 	0.09154 	4.68325 	0.00140 	1,9
9852023	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9852480	35.03250 	0.18867 	4.25593 	0.00722 	1,9
9852625	14.93957 	0.13986 	2.30932 	0.00126 	1,2,9
9871800	27.36293 	0.19361 	3.78997 	0.00334 	1,9
9871920	102.55656 	0.58471 	9.84282 	0.00219 	1,3,9
9872162	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9872645	31.40188 	0.31648 	3.95404 	0.00225 	1,9
9873116	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9873127	187.77402 	0.81530 	15.71890 	0.00299 	1,9
9873395	31.90445 	0.22082 	3.88960 	0.00304 	1
9873628	145.90000 	0.90000 	12.40000 	0.02000 	4
9873753	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9874143	137.60528 	0.83425 	10.76066 	0.00550 	1,9
9874261	84.62712 	0.34934 	8.27286 	0.00146 	1,3,9
9874730	28.97469 	0.49587 	3.71229 	0.00426 	1,9
9874731	168.23789 	0.35543 	12.38093 	0.00319 	1,9
9875046	48.10000 	0.40000 	5.39000 	0.02000 	4
9875364	34.29253 	0.04631 	4.16955 	0.00150 	1,3,9
9875719	119.08707 	0.58197 	10.92859 	0.00264 	1,4
9875768	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9877891	55.88757 	0.05426 	5.94597 	0.00094 	1,3,9
9877994	24.30367 	0.28378 	2.96857 	0.00515 	1,9
9878440	31.56074 	0.31014 	4.04135 	0.00158 	1,9
9880324	46.95825 	0.04892 	5.05115 	0.00076 	1
9880435	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9880457	41.71366 	0.11704 	4.51271 	0.00238 	1,9
9880563	97.44866 	0.43589 	9.02272 	0.00158 	1,9
9880787	893.00000 	33.00000 	51.30000 	0.90000 	8,9
9881071	83.79269 	0.19818 	8.71495 	0.00144 	1,4
9881156	115.44350 	0.13475 	10.75744 	0.00181 	1,4
9881167	31.80709 	0.05563 	3.87820 	0.00139 	1,9
9881628	26.99354 	0.21744 	3.82675 	0.00199 	1,9
9881708	-99.90000 	-99.90000 	11.53900 	-99.90000 	3,9
9881745	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9881859	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9881900	126.08077 	0.18419 	10.74581 	0.00166 	1,4
9882316	169.75697 	0.70585 	13.62964 	0.00214 	1,3,2,9
9882446	48.55815 	0.20238 	4.99874 	0.00092 	1,9
9882550	36.00000 	-99.90000 	4.27000 	-99.90000 	2,9
9882634	52.30080 	0.19557 	5.59359 	0.00166 	1,9
9882766	-99.90000 	-99.90000 	12.98900 	-99.90000 	3,9
9883123	87.76606 	0.11294 	8.27385 	0.00138 	1,9
9883214	27.91682 	0.06446 	3.86381 	0.00198 	1,9
9883389	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9883557	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9884319	33.62007 	0.30824 	4.03935 	0.00240 	1,3,9
9884468	69.13476 	0.33038 	7.30313 	0.00220 	1
9884818	34.40000 	-99.90000 	4.32000 	-99.90000 	2,9
9885121	70.34165 	0.10388 	7.39217 	0.00119 	1,3,9
9885172	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9885553	44.94890 	0.28135 	5.01222 	0.00151 	1,9
9885882	25.45940 	0.05802 	3.53442 	0.00186 	1,9
9886274	39.54755 	0.05356 	4.77616 	0.00084 	1,9
9886349	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9886542	33.07614 	0.10753 	4.02720 	0.00213 	1,9
9887134	24.32493 	0.15372 	3.26191 	0.00097 	1,9
9887199	34.76433 	0.04497 	4.19424 	0.00127 	1,3,9
9887488	31.50072 	0.28016 	4.55112 	0.00360 	1,9
9887526	207.92421 	0.28976 	12.35474 	0.00477 	1,4
9887555	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9887609	112.48821 	0.30994 	7.84951 	0.00165 	1,3,9
9887670	79.08078 	0.37380 	8.01483 	0.00157 	1,3,9
9892609	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9892756	32.69849 	0.16003 	3.98291 	0.00236 	1,9
9893036	181.60000 	1.40000 	13.65000 	0.02000 	4
9893423	117.05618 	0.50920 	11.08930 	0.00195 	1
9893437	226.10000 	2.00000 	16.12000 	0.01000 	4
9893440	27.54049 	0.17868 	3.56952 	0.00137 	1
9893470	426.00000 	30.00000 	28.10000 	0.50000 	8,9
9893479	54.28306 	0.43258 	6.24453 	0.00199 	1,5
9893850	126.05411 	0.17801 	11.71479 	0.00216 	1,3,9
9893852	29.66095 	0.35474 	3.96697 	0.00272 	1
9893889	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9893942	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9894103	343.00000 	4.20000 	22.84000 	0.06000 	4
9894199	-99.90000 	-99.90000 	7.17700 	-99.90000 	3,9
9894576	35.02746 	0.15437 	4.78741 	0.00415 	1,9
9895067	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9895364	117.25008 	0.61581 	8.69370 	0.00554 	1,9
9895367	10.18070 	0.17901 	1.63925 	0.00248 	1,9
9895624	31.51731 	0.86416 	4.04093 	0.00789 	1
9895714	24.62564 	0.18911 	2.94055 	0.00366 	1
9896174	250.00000 	-99.90000 	17.66000 	-99.90000 	2,9
9896187	48.28304 	0.19664 	5.08467 	0.00085 	1,9
9896470	32.95616 	0.26532 	4.53320 	0.00594 	1,9
9896523	30.77010 	0.41959 	4.15214 	0.00305 	1,5
9896877	9.25429 	0.03242 	1.51536 	0.00175 	1,2,9
9896974	48.58740 	1.10213 	5.32626 	0.00500 	1
9897206	-99.90000 	-99.90000 	7.07700 	-99.90000 	3,9
9897257	37.66666 	0.12870 	4.56207 	0.00155 	1,9
9897264	30.94887 	0.95906 	3.50355 	0.00470 	1
9897291	-99.90000 	-99.90000 	4.08700 	-99.90000 	3,9
9897403	84.91597 	0.40500 	7.58072 	0.00139 	1,9
9897536	26.09965 	0.69590 	2.97471 	0.00426 	1,9
9897592	42.90875 	0.26610 	4.98130 	0.00126 	1,9
9897634	68.57118 	0.09077 	5.99999 	0.00135 	1,3,9
9897668	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9897809	55.86451 	0.07849 	5.95246 	0.00120 	1,9
9897838	511.00000 	8.00000 	33.50000 	0.40000 	8,9
9898087	48.94015 	0.22515 	4.52991 	0.00633 	1
9898100	52.51017 	0.21968 	5.79948 	0.00082 	1,9
9898240	33.54177 	0.31637 	3.73853 	0.00152 	1,9
9898284	28.14205 	0.10880 	3.44509 	0.00369 	1
9898373	48.92055 	0.45496 	5.12179 	0.00351 	1,9
9898393	57.57533 	0.07105 	5.55780 	0.00106 	1,9
9898657	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9898999	34.27323 	0.17516 	4.00231 	0.00089 	1,9
9899239	15.16866 	0.19561 	2.28166 	0.00167 	1
9899245	31.91508 	0.10866 	3.89090 	0.00200 	1
9899323	34.54669 	0.08875 	4.19924 	0.00185 	1,9
9899410	30.79880 	0.19647 	4.09791 	0.00174 	1,9
9899421	23.61774 	0.22602 	3.08441 	0.00123 	1,9
9899534	51.93643 	0.28752 	5.48358 	0.00149 	1,4
9902586	136.96108 	0.62694 	11.34993 	0.00228 	1,3,9
9902594	33.20096 	0.07555 	4.04183 	0.00178 	1
9902695	26.55450 	0.07926 	3.25621 	0.00159 	1,9
9902827	32.48543 	0.47048 	4.01356 	0.00346 	1,9
9902962	73.63864 	0.34641 	6.71449 	0.00155 	1,3,2,9
9903015	155.21576 	0.74506 	12.46427 	0.00231 	1,3,9
9903271	357.00000 	7.00000 	24.20000 	0.20000 	8,9
9903290	4.90000 	-99.90000 	0.93000 	-99.90000 	2,9
9903377	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9903392	102.72532 	0.25594 	9.61367 	0.00185 	1,4
9903422	65.61301 	0.30502 	6.57837 	0.00121 	1,9
9903598	139.82968 	0.38758 	10.97852 	0.00267 	1,4
9903915	64.60564 	0.56779 	6.02167 	0.00199 	1,3,9
9903947	11.80421 	0.29670 	1.83284 	0.00261 	1,9
9904029	27.93588 	0.19564 	3.63202 	0.00215 	1,9
9904034	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9904059	133.60101 	0.79766 	11.87705 	0.00303 	1,3,4,9
9904365	227.49042 	0.42107 	16.33944 	0.00592 	1,9
9904563	-99.90000 	-99.90000 	4.26100 	-99.90000 	3,9
9904580	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9904681	164.89080 	0.78500 	13.30033 	0.00411 	1,4
9905059	30.74487 	0.28843 	3.98721 	0.00239 	1,9
9905106	59.11338 	0.24436 	6.42421 	0.00103 	1,3,9
9905403	45.39515 	0.20786 	5.18619 	0.00092 	1,9
9905526	24.44092 	0.10008 	2.69066 	0.00306 	1
9905582	130.88156 	0.34006 	11.14476 	0.00254 	1,4
9906240	-99.90000 	-99.90000 	7.96700 	-99.90000 	3,9
9906278	43.27721 	0.04670 	4.65217 	0.00139 	1,9
9906303	45.46879 	0.23953 	5.06312 	0.00099 	1,3,9
9906321	44.97255 	0.33572 	5.20068 	0.00141 	1,9
9906608	7.27476 	0.09207 	1.26455 	0.00179 	1,5
9906804	7.92419 	0.15697 	1.37149 	0.00343 	1,9
9906841	37.11579 	0.21275 	4.31982 	0.00149 	1,3,9
9906905	40.92510 	0.08166 	4.43120 	0.00157 	1,9
9907001	33.01841 	0.28032 	3.72847 	0.00133 	1,9
9907052	27.21345 	0.17963 	3.54939 	0.00149 	1,9
9907164	44.65027 	0.29988 	4.68413 	0.00158 	1
9907188	109.25787 	0.11981 	10.17291 	0.00159 	1,4
9907368	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9907377	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9907511	133.84624 	0.28245 	10.51836 	0.00208 	1,9
9907534	27.45849 	0.34783 	3.57924 	0.00282 	1,9
9907856	29.85931 	0.31042 	3.87331 	0.00259 	1,9
9908082	33.63627 	0.13615 	4.09281 	0.00260 	1,9
9908400	657.00000 	65.00000 	36.10000 	0.60000 	8
9908466	118.22122 	0.31870 	10.09326 	0.00179 	1,9
9908486	24.89225 	0.26062 	3.17568 	0.00153 	1,9
9908491	30.94016 	0.32644 	3.87840 	0.00173 	1,5
9908560	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9908656	15.26886 	0.23052 	2.35890 	0.00184 	1,9
9909795	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9909804	35.21974 	0.09004 	4.27776 	0.00197 	1,9
9910166	31.50382 	0.16193 	3.83150 	0.00390 	1,9
9910430	100.63399 	0.87039 	8.19279 	0.00242 	1,9
9910758	30.61096 	0.56476 	3.90996 	0.00426 	1,9
9911416	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9912196	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9912895	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9913124	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9913261	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9913471	17.23242 	0.06183 	2.41570 	0.00290 	1,9
9913724	35.66691 	0.60986 	4.22159 	0.00417 	1,9
9932339	54.90147 	0.04460 	5.80167 	0.00091 	1,9
9932463	183.87588 	0.62674 	14.88675 	0.00295 	1,3,9
9932866	-99.90000 	-99.90000 	6.80600 	-99.90000 	3,9
9933126	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9933170	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9933505	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9933717	21.66572 	0.05877 	3.00993 	0.00126 	1,9
9933754	33.12319 	0.05010 	4.03271 	0.00123 	1,2,9
9934955	130.95476 	0.51859 	12.12418 	0.00274 	1,3,9
9935720	85.71762 	0.63383 	8.35176 	0.00246 	1,3,9
9935993	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9936015	117.11337 	0.11686 	10.90795 	0.00133 	1,3,9
9936310	-99.90000 	-99.90000 	13.03400 	-99.90000 	3,9
9936456	34.56951 	0.22651 	4.08606 	0.00136 	1,9
9936571	61.11363 	0.23852 	6.26654 	0.00083 	1,9
9936702	30.43831 	0.35479 	4.04527 	0.00312 	1,9
9936758	247.67255 	1.17812 	14.93554 	0.01461 	1,4
9940631	127.18457 	0.45416 	10.83752 	0.00527 	1,5
9940675	32.95229 	0.31443 	4.68801 	0.00575 	1
9941090	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9941141	-99.90000 	-99.90000 	7.98700 	-99.90000 	3,9
9941242	15.60499 	0.12332 	2.33608 	0.00097 	1,2,9
9941425	4.33555 	0.05836 	1.06866 	0.00392 	1,9
9941502	24.71905 	0.05856 	3.43459 	0.00100 	1,9
9941550	75.38343 	0.35881 	7.94102 	0.00126 	1,3,9
9941713	45.99811 	0.21212 	4.86218 	0.00092 	1,9
9941840	46.06983 	0.23826 	5.37503 	0.00114 	1,9
9941911	34.54589 	0.24391 	4.29546 	0.00125 	1,9
9942071	33.85760 	0.07014 	4.11871 	0.00152 	1,3,2,9
9942292	40.82318 	0.44868 	4.63620 	0.00211 	1,9
9942456	120.20000 	0.60000 	10.68000 	0.01000 	4
9942613	26.40147 	0.25628 	3.73697 	0.00267 	1,9
9942816	39.90000 	-99.90000 	4.41000 	-99.90000 	2,9
9943018	27.36852 	0.61372 	3.56925 	0.00432 	1,9
9943601	19.21149 	0.23142 	2.02578 	0.00199 	1,9
9944065	58.86459 	0.13095 	6.24557 	0.00174 	1
9944140	31.88443 	0.05353 	3.85480 	0.00145 	1
9944776	33.90930 	0.28889 	4.23386 	0.00149 	1,9
9944851	218.19194 	0.72237 	17.12873 	0.00950 	1,4
9945210	28.47260 	0.33763 	3.82399 	0.00370 	1,9
9945290	36.48258 	0.21593 	4.31987 	0.00144 	1,3,2,9
9945372	338.30000 	4.20000 	23.48000 	0.04000 	4
9945389	248.26917 	0.29867 	16.69175 	0.00574 	1,9
9946067	22.17139 	0.07539 	2.73088 	0.00223 	1,9
9946074	-99.90000 	-99.90000 	6.54100 	-99.90000 	3,9
9946525	43.79393 	0.72749 	5.49284 	0.00372 	1
9946773	28.38413 	0.08694 	2.82002 	0.00197 	1
9947085	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
9947390	29.87199 	0.54861 	3.88169 	0.00470 	1,9
9947511	30.03781 	0.28829 	3.75287 	0.00243 	1,9
9947777	28.83693 	0.12045 	3.98695 	0.00329 	1,9
